0.0000 ,0.0000 ,0.0000
0.0328 ,0.0000 ,-3057600.0000
0.0031 ,-0.0000 ,-6096800.0000
-0.0303 ,0.0000 ,-9026100.0000
-4.9787 ,-0.0000 ,-11042000.0000
-12.8560 ,0.0000 ,-11611000.0000
-6.9238 ,-0.0000 ,-11808000.0000
-8.7911 ,-0.0000 ,-11913000.0000
9.7420 ,-0.0000 ,-11980000.0000
6.1249 ,-0.0000 ,-12029000.0000
4.1362 ,-0.0000 ,-12068000.0000
2.9550 ,-0.0000 ,-12100000.0000
2.2090 ,-0.0000 ,-12127000.0000
1.7132 ,0.0000 ,-12151000.0000
21.0010 ,-0.0000 ,-12172000.0000
17.1270 ,0.0000 ,-12191000.0000
14.1980 ,0.0000 ,-12208000.0000
11.9260 ,-0.0000 ,-12225000.0000
10.1340 ,0.0000 ,-12240000.0000
8.6983 ,-0.0000 ,-12254000.0000
7.5341 ,-0.0000 ,-12267000.0000
6.5787 ,-0.0000 ,-12280000.0000
5.7864 ,-0.0000 ,-12292000.0000
5.1231 ,0.0000 ,-12304000.0000
4.5630 ,-0.0000 ,-12315000.0000
4.0864 ,0.0000 ,-12326000.0000
3.6778 ,0.0000 ,-12336000.0000
3.3252 ,-0.0000 ,-12346000.0000
3.0191 ,-0.0000 ,-12356000.0000
2.7520 ,-0.0000 ,-12366000.0000
2.5175 ,-0.0000 ,-12375000.0000
2.3108 ,0.0000 ,-12385000.0000
2.1278 ,0.0000 ,-12393000.0000
-113.1400 ,0.0000 ,-12414000.0000
-108.9900 ,-0.0000 ,-12422000.0000
-104.4600 ,-0.0000 ,-12430000.0000
-100.2600 ,0.0000 ,-12437000.0000
-96.3560 ,-0.0000 ,-12445000.0000
-92.7200 ,-0.0000 ,-12453000.0000
-89.3270 ,-0.0000 ,-12460000.0000
-86.1570 ,0.0000 ,-12468000.0000
-83.1880 ,0.0000 ,-12475000.0000
-80.4040 ,0.0000 ,-12482000.0000
-77.7900 ,-0.0000 ,-12489000.0000
-75.3310 ,-0.0000 ,-12496000.0000
-73.0150 ,0.0000 ,-12503000.0000
-70.8300 ,-0.0000 ,-12510000.0000
-68.7680 ,-0.0000 ,-12517000.0000
-66.8180 ,-0.0000 ,-12524000.0000
-64.9720 ,0.0000 ,-12531000.0000
-63.2240 ,0.0000 ,-12537000.0000
-61.5650 ,0.0000 ,-12544000.0000
-59.9910 ,0.0000 ,-12551000.0000
-58.4940 ,-0.0000 ,-12557000.0000
-57.0710 ,-0.0000 ,-12563000.0000
-55.7160 ,-0.0000 ,-12570000.0000
-54.4250 ,-0.0000 ,-12576000.0000
-53.1940 ,0.0000 ,-12583000.0000
-52.0190 ,0.0000 ,-12589000.0000
-50.8970 ,-0.0000 ,-12595000.0000
-49.8240 ,0.0000 ,-12601000.0000
-48.7990 ,-0.0000 ,-12607000.0000
-47.8170 ,-0.0000 ,-12613000.0000
-46.8770 ,0.0000 ,-12619000.0000
-45.9760 ,-0.0000 ,-12625000.0000
-45.1120 ,0.0000 ,-12631000.0000
-44.2840 ,0.0000 ,-12637000.0000
-43.4880 ,0.0000 ,-12643000.0000
-42.7240 ,-0.0000 ,-12649000.0000
-41.9900 ,0.0000 ,-12655000.0000
-41.2840 ,-0.0000 ,-12660000.0000
-40.6050 ,0.0000 ,-12666000.0000
-39.9520 ,-0.0000 ,-12672000.0000
-39.3230 ,0.0000 ,-12678000.0000
-38.7170 ,0.0000 ,-12683000.0000
-38.1330 ,-0.0000 ,-12689000.0000
-37.5690 ,0.0000 ,-12694000.0000
-37.0260 ,0.0000 ,-12700000.0000
-36.5020 ,0.0000 ,-12705000.0000
-35.9970 ,-0.0000 ,-12711000.0000
-35.5080 ,-0.0000 ,-12716000.0000
-35.0370 ,0.0000 ,-12722000.0000
-34.5810 ,0.0000 ,-12727000.0000
-34.1400 ,-0.0000 ,-12732000.0000
-33.7140 ,0.0000 ,-12737000.0000
-33.3020 ,-0.0000 ,-12743000.0000
-32.9030 ,-0.0000 ,-12748000.0000
-32.5170 ,0.0000 ,-12753000.0000
-32.1440 ,0.0000 ,-12758000.0000
-31.7820 ,-0.0000 ,-12764000.0000
-31.4310 ,-0.0000 ,-12769000.0000
-31.0910 ,0.0000 ,-12774000.0000
-30.7620 ,0.0000 ,-12779000.0000
-30.4430 ,-0.0000 ,-12784000.0000
-30.1340 ,0.0000 ,-12789000.0000
-29.8330 ,-0.0000 ,-12794000.0000
-29.5420 ,-0.0000 ,-12799000.0000
-29.2590 ,0.0000 ,-12804000.0000
-28.9850 ,0.0000 ,-12809000.0000
-28.7180 ,-0.0000 ,-12814000.0000
-28.4600 ,0.0000 ,-12819000.0000
