0.0226 ,0.0416 ,-6.3928
33.3512 ,0.0545 ,-6.3780
66.6787 ,0.0658 ,-6.3674
100.0000 ,0.0716 ,-6.3621
133.3210 ,0.0658 ,-6.3674
166.6490 ,0.0545 ,-6.3780
199.9770 ,0.0416 ,-6.3928
0.0136 ,25.0423 ,-6.3776
33.3485 ,25.0554 ,-6.3547
66.6730 ,25.0699 ,-6.3411
100.0000 ,25.0742 ,-6.3387
133.3270 ,25.0699 ,-6.3411
166.6520 ,25.0554 ,-6.3547
199.9860 ,25.0423 ,-6.3776
0.0205 ,50.0447 ,-6.3564
33.3429 ,50.0580 ,-6.3323
66.6802 ,50.0791 ,-6.3061
100.0000 ,50.0892 ,-6.2902
133.3200 ,50.0791 ,-6.3061
166.6570 ,50.0580 ,-6.3323
199.9790 ,50.0447 ,-6.3564
0.0064 ,75.0324 ,-6.3610
33.3685 ,75.0677 ,-6.2852
66.6723 ,75.0882 ,-6.2523
100.0000 ,75.1132 ,-6.2606
133.3280 ,75.0882 ,-6.2523
166.6310 ,75.0677 ,-6.2852
199.9940 ,75.0324 ,-6.3610
0.0733 ,100.0740 ,-6.3456
33.3480 ,100.0050 ,-6.2514
66.7537 ,100.1730 ,-6.1508
100.0000 ,100.1400 ,-5.9692
133.2460 ,100.1730 ,-6.1508
166.6520 ,100.0050 ,-6.2514
199.9270 ,100.0740 ,-6.3456
0.0319 ,124.9590 ,-6.3394
33.4799 ,125.1140 ,-6.2970
66.6580 ,124.9420 ,-5.6613
100.0000 ,125.5490 ,-6.3571
133.3420 ,124.9420 ,-5.6613
166.5200 ,125.1140 ,-6.2970
199.9680 ,124.9590 ,-6.3394
0.0791 ,149.9900 ,-6.4933
33.3693 ,149.9860 ,-6.0140
67.1351 ,149.9890 ,-6.9074
100.0000 ,150.0000 ,0.0000
132.8650 ,149.9890 ,-6.9074
166.6310 ,149.9860 ,-6.0140
199.9210 ,149.9900 ,-6.4933
0.0339 ,175.0150 ,-6.3998
33.4781 ,174.8650 ,-6.3568
66.6626 ,175.0340 ,-5.7217
